Title,Tags,Answered,Link,With code,matched_keywords
Activities not destroyed by the system before out of memory on Galaxy Nexus,"android,memory-management",True,/questions/9171941/activities-not-destroyed-by-the-system-before-out-of-memory-on-galaxy-nexus,True,out of memory
Long running ProgressDialog shows Application not responding (ANR) dialog,"android,service,android-asynctask",True,/questions/9145925/long-running-progressdialog-shows-application-not-responding-anr-dialog,True,application not responding
Application not responding status when the orientation is changed from the portrait to landscape,android,True,/questions/9059655/application-not-responding-status-when-the-orientation-is-changed-from-the-portr,True,application not responding
Android: slow response after clicking TabWidget,android,True,/questions/8967728/android-slow-response-after-clicking-tabwidget,True,slow response
Memory Leak in Android,android,True,/questions/8970420/memory-leak-in-android,True,memory leak
Android Activities never GC'ed causing out of memory exception,"java,android,memory,garbage-collection",True,/questions/8918922/android-activities-never-gced-causing-out-of-memory-exception,True,out of memory
Adding a simple ScrollView to Gallery causes a memory leak,"android,memory,scrollview",True,/questions/8900212/adding-a-simple-scrollview-to-gallery-causes-a-memory-leak,True,memory leak
How to write a large file from an applications assets folder to the SD Card without getting an Out of Memory Error?,"java,android,file-io,out-of-memory",True,/questions/8820837/how-to-write-a-large-file-from-an-applications-assets-folder-to-the-sd-card-with,True,out of memory
"Android - sluggish animation when using ViewAnimator, is it possible to use hardware acceleration?","android,animation,hardware-acceleration",True,/questions/8803086/android-sluggish-animation-when-using-viewanimator-is-it-possible-to-use-hard,True,sluggish
android mapview slow and unresponsive,"android,android-mapview",True,/questions/8796580/android-mapview-slow-and-unresponsive,True,unresponsive
How to destroy a dialog fragment completely for memory leak issue?,"android,memory-leaks",True,/questions/60918546/how-to-destroy-a-dialog-fragment-completely-for-memory-leak-issue,True,memory leak
Fragment view memory leak despite setting parent view to null in onDestroyView,"android,android-studio,android-fragments,memory-leaks,leakcanary",True,/questions/60672013/fragment-view-memory-leak-despite-setting-parent-view-to-null-in-ondestroyview,True,memory leak
leakcanary FirestoreRecyclerAdapter memory leak,"android,android-recyclerview,memory-leaks,leakcanary",True,/questions/60484054/leakcanary-firestorerecycleradapter-memory-leak,True,memory leak
Can RecyclerView with onClickListener in constructor cause memory leak?,"android,android-recyclerview,memory-leaks",True,/questions/60353158/can-recyclerview-with-onclicklistener-in-constructor-cause-memory-leak,True,memory leak
Android Studio Out Of Memory Error ViewFlipper,"javascript,android,out-of-memory",True,/questions/37627542/android-studio-out-of-memory-error-viewflipper,True,out of memory
HashMap into ArrayList Out of Memory,"java,android,arraylist,hashmap",True,/questions/37613820/hashmap-into-arraylist-out-of-memory,True,out of memory
ViewPager memory leak,"android,memory-leaks,android-viewpager",True,/questions/37591376/viewpager-memory-leak,True,memory leak
How to get something useful from this ANR log,"android,sharedpreferences,android-anr-dialog",True,/questions/37549578/how-to-get-something-useful-from-this-anr-log,True, ANR 
Why is there latency with ORMLite when I print results?,"android,ormlite",True,/questions/42275895/why-is-there-latency-with-ormlite-when-i-print-results,True,latency
Out of memory with LruCache?,"android,android-lru-cache",True,/questions/42231143/out-of-memory-with-lrucache,True,out of memory
Android maps v2 maps becomes unresponsive on orientation changed,"android,android-fragments,android-maps-v2",True,/questions/14488566/android-maps-v2-maps-becomes-unresponsive-on-orientation-changed,True,unresponsive
Repeating 6 bitmas taken from drawable on map causes out of memory error,"android,bitmap",True,/questions/14466402/repeating-6-bitmas-taken-from-drawable-on-map-causes-out-of-memory-error,True,out of memory
Out of memory while reading large xml file from server using Post,android,True,/questions/14457110/out-of-memory-while-reading-large-xml-file-from-server-using-post,True,out of memory
Android app becomes unresponsive when back button is pressed and crashes on android emulator,"android,android-activity,intentservice",True,/questions/14456054/android-app-becomes-unresponsive-when-back-button-is-pressed-and-crashes-on-andr,True,unresponsive
Out of memory issue while loading bitmaps in Android,"android,android-imageview,android-image,android-memory",True,/questions/14437180/out-of-memory-issue-while-loading-bitmaps-in-android,True,out of memory
Memory leak with Android app?,"android,json,memory-leaks",True,/questions/14445751/memory-leak-with-android-app,True,memory leak
Large Array - Out of Memory Error,"java,android,arrays,out-of-memory,ram",True,/questions/14405295/large-array-out-of-memory-error,True,out of memory
Out of Memory Error while loading bitmaps,"android,bitmap,out-of-memory",True,/questions/14359024/out-of-memory-error-while-loading-bitmaps,True,out of memory
Out of memory error while parsing a large JSON using Jackson library on Android,"java,android,json,jackson,out-of-memory",True,/questions/14323727/out-of-memory-error-while-parsing-a-large-json-using-jackson-library-on-android,True,out of memory
Handling runtime changes in Android for a simple app - do I need to use a Bundle?,android,True,/questions/14298866/handling-runtime-changes-in-android-for-a-simple-app-do-i-need-to-use-a-bundle,True,runtime change
How to avoid OOM to load large images from android resource,"android,resources,out-of-memory",True,/questions/52195458/how-to-avoid-oom-to-load-large-images-from-android-resource,True, oom 
it's possible add a variable to the Proguard Crash Report (Google Play ANR & Blocks),"android,proguard,android-proguard,google-play-developer-api",True,/questions/52169409/its-possible-add-a-variable-to-the-proguard-crash-report-google-play-anr-blo,True, ANR 
Application runs into ANR before having App onCreate() called,"java,android,android-gradle-plugin",True,/questions/52158794/application-runs-into-anr-before-having-app-oncreate-called,True, ANR 
Why in Google App Engine Always 11 secs of Latency coming only for the first requests?,"android,node.js,google-app-engine,google-cloud-platform",True,/questions/52129452/why-in-google-app-engine-always-11-secs-of-latency-coming-only-for-the-first-req,True,latency
Android Studio Out Of Memory Error when i run app,"android,android-drawable,logcat",True,/questions/52129432/android-studio-out-of-memory-error-when-i-run-app,True,out of memory
