Title,Tags,Link,With Code,matched_keywords
Xamarin Android - Picasso Out of Memory - Holding references to ImageView?,"android,memory-leaks,xamarin.android,out-of-memory,picasso",https://stackoverflow.com/questions/49009882/xamarin-android-picasso-out-of-memory-holding-references-to-imageview,True,out of memory
Volley listeners cause memory leak inside fragment,"android,memory-leaks",https://stackoverflow.com/questions/49004813/volley-listeners-cause-memory-leak-inside-fragment,True,memory leak
Fixing Image Memory Leaks with Glide,"java,android",https://stackoverflow.com/questions/48992320/fixing-image-memory-leaks-with-glide,True,memory leak
"I&#39;ve released Bitmap&#39;s memory, but it still out of memory","java,android,bitmap",https://stackoverflow.com/questions/48964073/ive-released-bitmaps-memory-but-it-still-out-of-memory,True,out of memory
Adapter causing memory leak,"android,memory-leaks,android-recyclerview",https://stackoverflow.com/questions/48952186/adapter-causing-memory-leak,True,memory leak
Not able to Reduce Android APK size using Splits,"android,apk,android-ffmpeg",https://stackoverflow.com/questions/48945762/not-able-to-reduce-android-apk-size-using-splits,True,apk size
Put String result from Encode Base64 to JSONObject Out Of Memory,"android,json,base64,out-of-memory",https://stackoverflow.com/questions/48943122/put-string-result-from-encode-base64-to-jsonobject-out-of-memory,True,out of memory
Android memory leak accountmanager dependency,"android,memory-leaks,retrofit2,accountmanager",https://stackoverflow.com/questions/48927389/android-memory-leak-accountmanager-dependency,True,memory leak
This Loader class should be static or leaks might occur | Inner class memory leak | AsyncTaskLoader memory leak -,"android,memory-leaks,asynctaskloader",https://stackoverflow.com/questions/48920568/this-loader-class-should-be-static-or-leaks-might-occur-inner-class-memory-lea,True,memory leak
UI freezes when I try to access a remote server. The activity references a service to access remote server,"android,multithreading,service",https://stackoverflow.com/questions/48907619/ui-freezes-when-i-try-to-access-a-remote-server-the-activity-references-a-servi,True,UI freeze
Getting ANR while scrolling list of videos in Moto G4,"android,android-recyclerview,exoplayer,android-anr-dialog",https://stackoverflow.com/questions/48881380/getting-anr-while-scrolling-list-of-videos-in-moto-g4,True, ANR 
Memory leaks in context,"android,static,android-context",https://stackoverflow.com/questions/48848728/memory-leaks-in-context,True,memory leak
How to solve Memory Leaks?,"java,android,memory-leaks",https://stackoverflow.com/questions/48839442/how-to-solve-memory-leaks,True,memory leak
Memory Leaks &amp; OutOfMemoryError,"android,memory-leaks,out-of-memory",https://stackoverflow.com/questions/48769679/memory-leaks-outofmemoryerror,True,memory leak
Understanding Memory leaks for Context and ContextWrapper,"android,memory-leaks",https://stackoverflow.com/questions/48760837/understanding-memory-leaks-for-context-and-contextwrapper,True,memory leak
How to get installed app size in Oreo?,"android,android-8.0-oreo,android-8.1-oreo",https://stackoverflow.com/questions/48749377/how-to-get-installed-app-size-in-oreo,True,app size
Getting Out of Memory Error even for a small JSON Response,"android,json,performance,out-of-memory",https://stackoverflow.com/questions/48748695/getting-out-of-memory-error-even-for-a-small-json-response,True,out of memory
Memory leak when opening Chrome from react native app on Android,"android,react-native,android-studio-3.0",https://stackoverflow.com/questions/48741040/memory-leak-when-opening-chrome-from-react-native-app-on-android,True,memory leak
how to avoid memory leakage from an animated GIF,"java,android,animation,memory-leaks",https://stackoverflow.com/questions/48730983/how-to-avoid-memory-leakage-from-an-animated-gif,True,memory leak
Not enough storage space on RPI3 running Android Things,"android,raspberry-pi,adb,android-things",https://stackoverflow.com/questions/48707779/not-enough-storage-space-on-rpi3-running-android-things,True,storage space
audio latency issues,"android,audio,microphone,latency",https://stackoverflow.com/questions/48687470/audio-latency-issues,True,latency
Location Updates with FusedLocationProviderClient produces memory leaks,"android,memory-leaks,google-api-client,fusedlocationproviderclient,location-updates",https://stackoverflow.com/questions/48675221/location-updates-with-fusedlocationproviderclient-produces-memory-leaks,True,memory leak
How to achieve lower latency with android videoview for live video by lowering buffer?,"java,android,stream,raspberry-pi,android-videoview",https://stackoverflow.com/questions/48580231/how-to-achieve-lower-latency-with-android-videoview-for-live-video-by-lowering-b,True,latency
How to avoid native memory leak with ObjectAnimator on API 23?,"android,memory-leaks,android-animation,objectanimator",https://stackoverflow.com/questions/48558261/how-to-avoid-native-memory-leak-with-objectanimator-on-api-23,True,memory leak
firebase ANR due to deadblock,"android,firebase,firebase-cloud-messaging,crittercism",https://stackoverflow.com/questions/48554842/firebase-anr-due-to-deadblock,True, ANR 
"Android emulator sometimes showing &quot;Storage space running out&quot;, makes adb hang on APK install","android,android-emulator",https://stackoverflow.com/questions/48541142/android-emulator-sometimes-showing-storage-space-running-out-makes-adb-hang-o,True,storage space
Memory leak in Location manager,"android,memory-leaks,location,leakcanary",https://stackoverflow.com/questions/48525121/memory-leak-in-location-manager,True,memory leak
why viewPager cause memory leak?,"android,android-fragments,memory-leaks,android-viewpager,android-pageradapter",https://stackoverflow.com/questions/48491472/why-viewpager-cause-memory-leak,True,memory leak
Android: Out of memory Error on launch of Drawer layout,"java,android,android-studio,out-of-memory,navigation-drawer",https://stackoverflow.com/questions/34560332/android-out-of-memory-error-on-launch-of-drawer-layout,True,out of memory
How to reduce apk size when using play services gcm,"android,gradle,google-cloud-messaging,apk",https://stackoverflow.com/questions/34529504/how-to-reduce-apk-size-when-using-play-services-gcm,True,apk size
Why is adding and removing a fragment giving me memory leak?,"java,android,android-fragments",https://stackoverflow.com/questions/34522440/why-is-adding-and-removing-a-fragment-giving-me-memory-leak,True,memory leak
App size become double after migrating to androidX,"java,android,android-studio",https://stackoverflow.com/questions/63916505/app-size-become-double-after-migrating-to-androidx,True,app size
WindowManagerGlobal.sDefaultWindowManager memory leak,"android,memory-leaks,android-memory",https://stackoverflow.com/questions/63895734/windowmanagerglobal-sdefaultwindowmanager-memory-leak,True,memory leak
How to do nested loops without causing memory leaks in flutter,"android,ios,flutter,memory-leaks",https://stackoverflow.com/questions/63890496/how-to-do-nested-loops-without-causing-memory-leaks-in-flutter,True,memory leak
android Navigation UI Component Memory leak,"android,memory-leaks,navigation,leakcanary,appcompatactivity",https://stackoverflow.com/questions/63887240/android-navigation-ui-component-memory-leak,True,memory leak
Why Broadcast Receiver is causing ANR on only Huawei Devices?,"android,broadcastreceiver,android-service,crashlytics",https://stackoverflow.com/questions/63735711/why-broadcast-receiver-is-causing-anr-on-only-huawei-devices,True, ANR 
Android - Will memory leak occur if view model contains activity listener reference?,"android,android-activity,android-architecture-components,android-viewmodel,android-mvvm",https://stackoverflow.com/questions/63714134/android-will-memory-leak-occur-if-view-model-contains-activity-listener-refere,True,memory leak
How to group up all Retrofit networking code in a separate class and communicate response without tight coupling or memory leaks? MVVM,"android,android-livedata,android-architecture-components,android-viewmodel,android-mvvm",https://stackoverflow.com/questions/63706730/how-to-group-up-all-retrofit-networking-code-in-a-separate-class-and-communicate,True,memory leak
Android and memory leaks,"android,android-layout,android-fragments,leakcanary",https://stackoverflow.com/questions/63622048/android-and-memory-leaks,True,memory leak
Memory keeps rising without getting memory leak notification from leakcanary,"android,memory-management,profiler",https://stackoverflow.com/questions/63556433/memory-keeps-rising-without-getting-memory-leak-notification-from-leakcanary,True,memory leak
Is there a Difference in APK size between Gradle and local AAR dependencies?,"android,android-studio,gradle,build.gradle,aar",https://stackoverflow.com/questions/63527911/is-there-a-difference-in-apk-size-between-gradle-and-local-aar-dependencies,True,apk size
Android ANR in RecyclerView and AdapterHelper,"android,android-recyclerview,android-anr-dialog",https://stackoverflow.com/questions/63507340/android-anr-in-recyclerview-and-adapterhelper,True, ANR 
AnyChartView has getting a memory leak when activity destroyed,"android,memory-leaks,anychart,leakcanary",https://stackoverflow.com/questions/63447201/anychartview-has-getting-a-memory-leak-when-activity-destroyed,True,memory leak
ViewBinding in Fragment - Memory Leak or even NullPointerException possible?,"android,android-fragments,memory-leaks,nullpointerexception,android-viewbinding",https://stackoverflow.com/questions/63384538/viewbinding-in-fragment-memory-leak-or-even-nullpointerexception-possible,True,memory leak
Rewarded ads memory leak admob,"android,memory-leaks,admob,leakcanary,admob-rewardedvideoad",https://stackoverflow.com/questions/63362035/rewarded-ads-memory-leak-admob,True,memory leak
Memory leak even if I release retained objects in onDestroy?,"android,android-activity,android-lifecycle,android-context,android-memory",https://stackoverflow.com/questions/63285214/memory-leak-even-if-i-release-retained-objects-in-ondestroy,True,memory leak
InflateInputStream.Read() causing ANR in my app. Am trying to decompress a text file from the app. This function works well in Intelij,"java,android",https://stackoverflow.com/questions/63217670/inflateinputstream-read-causing-anr-in-my-app-am-trying-to-decompress-a-text,True, ANR 
Out of memory crash with firebase angular,"android,angular,firebase,ionic-framework,google-cloud-firestore",https://stackoverflow.com/questions/63210498/out-of-memory-crash-with-firebase-angular,True,out of memory
